Warehouse_ID,Warehouse_Location,Product_ID,Initial_Inventory,Remaining_Inventory,Date
W015,Chennai,P005,46930,45876,22-04-2023
W013,Bangalore,P006,108321,107374,22-04-2023
W014,Hyderabad,P006,93042,92057,22-04-2023
W015,Chennai,P006,43787,42787,22-04-2023
W013,Bangalore,P001,109381,108650,23-04-2023
W014,Hyderabad,P001,88388,87708,23-04-2023
W015,Chennai,P001,40010,36809,23-04-2023
W013,Bangalore,P002,112384,111971,23-04-2023
W014,Hyderabad,P002,94817,93408,23-04-2023
W015,Chennai,P002,47540,46210,23-04-2023
W013,Bangalore,P003,102559,102310,23-04-2023
W014,Hyderabad,P003,94893,94405,23-04-2023
W015,Chennai,P003,48138,46573,23-04-2023
W013,Bangalore,P004,110785,109901,23-04-2023
W014,Hyderabad,P004,93769,92709,23-04-2023
W015,Chennai,P004,49141,46776,23-04-2023
W013,Bangalore,P005,109243,108773,23-04-2023
W014,Hyderabad,P005,95051,92962,23-04-2023
W015,Chennai,P005,47533,46494,23-04-2023
W013,Bangalore,P006,108797,108233,23-04-2023
W014,Hyderabad,P006,93480,92196,23-04-2023
W015,Chennai,P006,44209,41168,23-04-2023
W013,Bangalore,P001,109916,109656,24-04-2023
W014,Hyderabad,P001,88973,87322,24-04-2023
W015,Chennai,P001,38074,35683,24-04-2023
W013,Bangalore,P002,113493,113254,24-04-2023
W014,Hyderabad,P002,94929,94716,24-04-2023
W015,Chennai,P002,47731,46057,24-04-2023
W013,Bangalore,P003,103323,102295,24-04-2023
W014,Hyderabad,P003,95418,94704,24-04-2023
W015,Chennai,P003,47586,45351,24-04-2023
W013,Bangalore,P004,111440,110420,24-04-2023
W014,Hyderabad,P004,94248,93502,24-04-2023
W015,Chennai,P004,48315,47109,24-04-2023
W013,Bangalore,P005,110250,110250,24-04-2023
W014,Hyderabad,P005,94439,93436,24-04-2023
W015,Chennai,P005,47970,46710,24-04-2023
W013,Bangalore,P006,109246,108763,24-04-2023
W014,Hyderabad,P006,93209,92185,24-04-2023
W015,Chennai,P006,42181,38997,24-04-2023
W013,Bangalore,P001,111171,110214,25-04-2023
W014,Hyderabad,P001,88837,88173,25-04-2023
W015,Chennai,P001,37197,35696,25-04-2023
W013,Bangalore,P002,114575,114001,25-04-2023
W014,Hyderabad,P002,96037,95092,25-04-2023
W015,Chennai,P002,47377,46054,25-04-2023
W013,Bangalore,P003,103397,103144,25-04-2023
W014,Hyderabad,P003,95806,95017,25-04-2023
W015,Chennai,P003,46453,45194,25-04-2023
W013,Bangalore,P004,111793,111316,25-04-2023
W014,Hyderabad,P004,94875,94585,25-04-2023
W015,Chennai,P004,48481,46776,25-04-2023
W013,Bangalore,P005,111794,110727,25-04-2023
W014,Hyderabad,P005,94979,94189,25-04-2023
W015,Chennai,P005,48253,46274,25-04-2023
W013,Bangalore,P006,110077,109270,25-04-2023
W014,Hyderabad,P006,93499,91517,25-04-2023
W015,Chennai,P006,40310,38783,25-04-2023
W013,Bangalore,P001,111875,110815,26-04-2023
W014,Hyderabad,P001,89833,89024,26-04-2023
W015,Chennai,P001,37356,36355,26-04-2023
W013,Bangalore,P002,115301,114527,26-04-2023
W014,Hyderabad,P002,96391,95915,26-04-2023
W015,Chennai,P002,47353,44984,26-04-2023
W013,Bangalore,P003,104523,103021,26-04-2023
W014,Hyderabad,P003,96396,96123,26-04-2023
W015,Chennai,P003,46573,44617,26-04-2023
W013,Bangalore,P004,112386,112386,26-04-2023
W014,Hyderabad,P004,95655,94933,26-04-2023
W015,Chennai,P004,47846,46334,26-04-2023
W013,Bangalore,P005,112213,110966,26-04-2023
W014,Hyderabad,P005,95674,94638,26-04-2023
W015,Chennai,P005,47759,46362,26-04-2023
W013,Bangalore,P006,110424,109641,26-04-2023
W014,Hyderabad,P006,92671,91241,26-04-2023
W015,Chennai,P006,39937,37961,26-04-2023
W013,Bangalore,P001,112098,111365,27-04-2023
W014,Hyderabad,P001,90307,89860,27-04-2023
W015,Chennai,P001,37637,35381,27-04-2023
W013,Bangalore,P002,115857,115368,27-04-2023
W014,Hyderabad,P002,97245,96000,27-04-2023
W015,Chennai,P002,46313,44812,27-04-2023
W013,Bangalore,P003,104446,103922,27-04-2023
W014,Hyderabad,P003,97548,96447,27-04-2023
W015,Chennai,P003,46041,44588,27-04-2023
W013,Bangalore,P004,113833,112280,27-04-2023
W014,Hyderabad,P004,96380,95082,27-04-2023
W015,Chennai,P004,47780,45729,27-04-2023
W013,Bangalore,P005,112348,111082,27-04-2023
W014,Hyderabad,P005,96020,94827,27-04-2023
W015,Chennai,P005,47744,46246,27-04-2023
W013,Bangalore,P006,110882,109834,27-04-2023
W014,Hyderabad,P006,92482,91328,27-04-2023
W015,Chennai,P006,39202,37386,27-04-2023
W013,Bangalore,P001,112623,112416,28-04-2023
W014,Hyderabad,P001,91118,91118,28-04-2023
W015,Chennai,P001,36639,35436,28-04-2023
W013,Bangalore,P002,116497,116242,28-04-2023
W014,Hyderabad,P002,97129,95965,28-04-2023
W015,Chennai,P002,45941,44454,28-04-2023
W013,Bangalore,P003,104929,104242,28-04-2023
W014,Hyderabad,P003,97453,95338,28-04-2023
W015,Chennai,P003,45594,44243,28-04-2023
W013,Bangalore,P004,113745,112966,28-04-2023
W014,Hyderabad,P004,96547,95577,28-04-2023
W015,Chennai,P004,47193,45741,28-04-2023
W013,Bangalore,P005,112150,111857,28-04-2023
W014,Hyderabad,P005,95895,94941,28-04-2023
W015,Chennai,P005,47314,44586,28-04-2023
W013,Bangalore,P006,111214,110219,28-04-2023
W014,Hyderabad,P006,92708,91943,28-04-2023
W015,Chennai,P006,38765,37850,28-04-2023
W013,Bangalore,P001,113721,113170,29-04-2023
W014,Hyderabad,P001,92422,91214,29-04-2023
W015,Chennai,P001,36740,35740,29-04-2023
W013,Bangalore,P002,117299,116767,29-04-2023
W014,Hyderabad,P002,97022,96308,29-04-2023
W015,Chennai,P002,45510,43768,29-04-2023
W013,Bangalore,P003,105794,105577,29-04-2023
W014,Hyderabad,P003,96890,96890,29-04-2023
W015,Chennai,P003,45795,42500,29-04-2023
W013,Bangalore,P004,114629,114129,29-04-2023
W014,Hyderabad,P004,97240,96218,29-04-2023
W015,Chennai,P004,47403,45553,29-04-2023
W013,Bangalore,P005,113139,112560,29-04-2023
W014,Hyderabad,P005,96223,94754,29-04-2023
W015,Chennai,P005,45867,44080,29-04-2023
W013,Bangalore,P006,111429,110914,29-04-2023
W014,Hyderabad,P006,93153,91465,29-04-2023
W015,Chennai,P006,39059,37219,29-04-2023
W013,Bangalore,P001,114347,114058,30-04-2023
W014,Hyderabad,P001,92391,90715,30-04-2023
W015,Chennai,P001,36917,35656,30-04-2023
W013,Bangalore,P002,118401,118119,30-04-2023
W014,Hyderabad,P002,97942,97193,30-04-2023
W015,Chennai,P002,45401,44613,30-04-2023
W013,Bangalore,P003,106781,106546,30-04-2023
W014,Hyderabad,P003,98094,96582,30-04-2023
W015,Chennai,P003,43704,42213,30-04-2023
W013,Bangalore,P004,115783,114356,30-04-2023
W014,Hyderabad,P004,97871,97316,30-04-2023
W015,Chennai,P004,47206,45423,30-04-2023
W013,Bangalore,P005,114117,113436,30-04-2023
W014,Hyderabad,P005,96311,94919,30-04-2023
W015,Chennai,P005,45637,43466,30-04-2023
W013,Bangalore,P006,112050,111800,30-04-2023
W014,Hyderabad,P006,92600,91413,30-04-2023
W015,Chennai,P006,38354,36915,30-04-2023
W013,Bangalore,P001,115562,114108,01-05-2023
W014,Hyderabad,P001,92218,91468,01-05-2023
W015,Chennai,P001,37159,36884,01-05-2023
W013,Bangalore,P002,119419,118169,01-05-2023
W014,Hyderabad,P002,98493,98026,01-05-2023
W015,Chennai,P002,45912,43955,01-05-2023
W013,Bangalore,P003,107729,107729,01-05-2023
W014,Hyderabad,P003,97764,97003,01-05-2023
W015,Chennai,P003,43395,42921,01-05-2023
W013,Bangalore,P004,116007,115059,01-05-2023
W014,Hyderabad,P004,98967,97979,01-05-2023
W015,Chennai,P004,47074,45486,01-05-2023
W013,Bangalore,P005,114879,114649,01-05-2023
W014,Hyderabad,P005,96362,95570,01-05-2023
W015,Chennai,P005,44909,43647,01-05-2023
W013,Bangalore,P006,113281,112822,01-05-2023
W014,Hyderabad,P006,92894,92330,01-05-2023
W015,Chennai,P006,38395,36023,01-05-2023
W013,Bangalore,P001,115618,115618,02-05-2023
W014,Hyderabad,P001,92977,92455,02-05-2023
W015,Chennai,P001,38393,37464,02-05-2023
W013,Bangalore,P002,119246,118771,02-05-2023
W014,Hyderabad,P002,99102,97626,02-05-2023
W015,Chennai,P002,45031,43256,02-05-2023
W013,Bangalore,P003,109084,107573,02_05_2023
W014,Hyderabad,P003,98358,97628,02-05-2023
W015,Chennai,P003,44276,43202,02-05-2023
W013,Bangalore,P004,116630,116630,02-05-2023
W014,Hyderabad,P004,99549,98293,02-05-2023
W015,Chennai,P004,47056,45837,02-05-2023
W013,Bangalore,P005,115665,115237,02-05-2023
W014,Hyderabad,P005,96585,96050,02-05-2023
W015,Chennai,P005,44662,42288,02-05-2023
W013,Bangalore,P006,114408,113974,02-05-2023
W014,Hyderabad,P006,93915,93417,02-05-2023
W015,Chennai,P006,37608,36093,02-05-2023
W013,Bangalore,P001,116737,116254,03-05-2023
W014,Hyderabad,P001,93573,92844,03-05-2023
W015,Chennai,P001,38582,37570,03-05-2023
W013,Bangalore,P002,119983,119209,03-05-2023
W014,Hyderabad,P002,98838,98382,03-05-2023
W015,Chennai,P002,44468,42524,03-05-2023
W013,Bangalore,P003,109159,108285,03-05-2023
W014,Hyderabad,P003,99214,98688,03-05-2023
W015,Chennai,P003,44788,43569,03-05-2023
W013,Bangalore,P004,117848,117288,03-05-2023
W014,Hyderabad,P004,99510,97905,03-05-2023
W015,Chennai,P004,47054,44352,03-05-2023
W013,Bangalore,P005,116592,115555,03-05-2023
W014,Hyderabad,P005,97404,96210,03-05-2023
W015,Chennai,P005,43642,42605,03-05-2023
W013,Bangalore,P006,115077,114654,03_05_2023
W014,Hyderabad,P006,94520,93806,03-05-2023
W015,Chennai,P006,37196,35405,03-05-2023
W013,Bangalore,P001,117494,116663,04-05-2023
W014,Hyderabad,P001,94084,93387,04-05-2023
W015,Chennai,P001,38810,37566,04-05-2023
W013,Bangalore,P002,120729,120278,04-05-2023
W014,Hyderabad,P002,99902,98640,04-05-2023
W015,Chennai,P002,44044,43213,04-05-2023
W013,Bangalore,P003,109769,109234,04-05-2023
W014,Hyderabad,P003,100172,99141,04-05-2023
W015,Chennai,P003,45053,44119,04-05-2023
W013,Bangalore,P004,118404,118404,04-05-2023
W014,Hyderabad,P004,99020,98294,04-05-2023
W015,Chennai,P004,45467,44303,04-05-2023
W013,Bangalore,P005,116897,116074,04-05-2023
W014,Hyderabad,P005,97551,96569,04-05-2023
W015,Chennai,P005,43946,42988,04-05-2023
W013,Bangalore,P006,115870,114739,04-05-2023
W014,Hyderabad,P006,95021,94797,04-05-2023
W015,Chennai,P006,36620,34102,04-05-2023
W013,Bangalore,P001,117938,117706,05-05-2023
W014,Hyderabad,P001,94662,94408,05-05-2023
W015,Chennai,P001,38841,38384,05-05-2023
W013,Bangalore,P002,121920,121920,05-05-2023
W014,Hyderabad,P002,100282,99295,05-05-2023
W015,Chennai,P002,44854,44067,05-05-2023
W013,Bangalore,P003,110688,110010,05-05-2023
W014,Hyderabad,P003,100595,99614,05-05-2023
W015,Chennai,P003,45573,44920,05-05-2023
W013,Bangalore,P004,119686,118638,05-05-2023
W014,Hyderabad,P004,99576,99107,05-05-2023
W015,Chennai,P004,45585,44174,05-05-2023
W013,Bangalore,P005,117422,116843,05-05-2023
W014,Hyderabad,P005,97916,97686,05-05-2023
W015,Chennai,P005,44335,43573,05-05-2023
W013,Bangalore,P006,116377,116150,05-05-2023
W014,Hyderabad,P006,96434,95237,05-05-2023
W015,Chennai,P006,35739,34250,05-05-2023
W013,Bangalore,P001,118817,118333,06-05-2023
W014,Hyderabad,P001,95519,94832,06-05-2023
W015,Chennai,P001,39495,37788,06-05-2023
W013,Bangalore,P002,123025,122551,06-05-2023
W014,Hyderabad,P002,100400,98906,06-05-2023
W015,Chennai,P002,45171,44159,06-05-2023
W013,Bangalore,P003,111647,111136,06-05-2023
W014,Hyderabad,P003,101251,100755,06-05-2023
W015,Chennai,P003,46556,45621,06-05-2023
W013,Bangalore,P004,119995,119258,06-05-2023
W014,Hyderabad,P004,100463,99030,06-05-2023
W015,Chennai,P004,45530,44028,06-05-2023
W013,Bangalore,P005,118315,117819,06-05-2023
W014,Hyderabad,P005,99158,97958,06-05-2023
W015,Chennai,P005,45044,42846,06-05-2023
W013,Bangalore,P006,117447,117152,06-05-2023
W014,Hyderabad,P006,96534,95360,06-05-2023
W015,Chennai,P006,35546,34802,06-05-2023
W013,Bangalore,P001,119473,119197,07-05-2023
W014,Hyderabad,P001,95971,94221,07-05-2023
W015,Chennai,P001,38927,37554,07-05-2023
W013,Bangalore,P002,123654,123182,07-05-2023
W014,Hyderabad,P002,100008,99507,07-05-2023
W015,Chennai,P002,45261,43294,07-05-2023
W013,Bangalore,P003,112492,112008,07-05-2023
W014,Hyderabad,P003,102111,101367,07-05-2023
W015,Chennai,P003,46977,46167,07-05-2023
W013,Bangalore,P004,120648,119592,07-05-2023
W014,Hyderabad,P004,100420,100168,07-05-2023
W015,Chennai,P004,45418,44417,07-05-2023
W013,Bangalore,P005,119286,119017,07-05-2023
W014,Hyderabad,P005,99425,98498,07-05-2023
W015,Chennai,P005,44313,41803,07-05-2023
W013,Bangalore,P006,118656,118157,07-05-2023
W014,Hyderabad,P006,96863,96303,07-05-2023
W015,Chennai,P006,36305,34815,07-05-2023
W013,Bangalore,P001,120429,120195,08-05-2023
W014,Hyderabad,P001,95452,94474,08-05-2023
W015,Chennai,P001,38785,37345,08-05-2023
W013,Bangalore,P002,124277,124037,08-05-2023
W014,Hyderabad,P002,100602,100061,08-05-2023
W015,Chennai,P002,44389,41371,08-05-2023
W013,Bangalore,P003,113185,112654,08-05-2023
W014,Hyderabad,P003,102543,101277,08-05-2023
W015,Chennai,P003,47343,45878,08-05-2023
W013,Bangalore,P004,120830,120016,08-05-2023
W014,Hyderabad,P004,101405,100644,08-05-2023
W015,Chennai,P004,45654,44009,08-05-2023
W013,Bangalore,P005,120087,119513,08-05-2023
W014,Hyderabad,P005,99568,98812,08-05-2023
W015,Chennai,P005,42873,40428,08-05-2023
W013,Bangalore,P006,119745,118470,08-05-2023
W014,Hyderabad,P006,97890,96757,08-05-2023
W015,Chennai,P006,36402,35182,08-05-2023
W013,Bangalore,P001,121283,120815,09-05-2023
W014,Hyderabad,P001,95561,94756,09-05-2023
W015,Chennai,P001,38432,36023,09-05-2023
W013,Bangalore,P002,125695,125011,09-05-2023
W014,Hyderabad,P002,101719,100689,09-05-2023
W015,Chennai,P002,43028,41307,09-05-2023
W013,Bangalore,P003,114063,113392,09-05-2023
W014,Hyderabad,P003,102685,101737,09-05-2023
W015,Chennai,P003,47286,44923,09-05-2023
W013,Bangalore,P004,121203,120465,09-05-2023
W014,Hyderabad,P004,101831,101387,09-05-2023
W015,Chennai,P004,45196,43454,09-05-2023
W013,Bangalore,P005,120760,120060,09-05-2023
W014,Hyderabad,P005,100058,99586,09-05-2023
W015,Chennai,P005,41674,41409,09-05-2023
W013,Bangalore,P006,119908,117720,09-05-2023
W014,Hyderabad,P006,98194,97709,09-05-2023
W015,Chennai,P006,36619,35816,09-05-2023
W013,Bangalore,P001,122114,121589,10-05-2023
W014,Hyderabad,P001,96054,94518,10-05-2023
W015,Chennai,P001,37321,36387,10-05-2023
W013,Bangalore,P002,126072,125148,10-05-2023
W014,Hyderabad,P002,101750,100077,10-05-2023
W015,Chennai,P002,42367,40521,10-05-2023
W013,Bangalore,P003,114894,113886,10-05-2023
W014,Hyderabad,P003,103239,102681,10-05-2023
W015,Chennai,P003,46425,44152,10-05-2023
W013,Bangalore,P004,122088,121335,10-05-2023
W014,Hyderabad,P004,103009,100608,10-05-2023
W015,Chennai,P004,45076,43852,10-05-2023
W013,Bangalore,P005,121524,120223,10-05-2023
W014,Hyderabad,P005,101049,99979,10-05-2023
W015,Chennai,P005,42872,41963,10-05-2023
W013,Bangalore,P006,119248,118787,10-05-2023
W014,Hyderabad,P006,99237,98716,10-05-2023
W015,Chennai,P006,37343,36095,10-05-2023
W013,Bangalore,P001,123063,122107,11-05-2023
W014,Hyderabad,P001,95992,94935,11-05-2023
W015,Chennai,P001,37861,36427,11-05-2023
W013,Bangalore,P002,126608,125881,11-05-2023
W014,Hyderabad,P002,101537,100816,11-05-2023
W015,Chennai,P002,41980,40007,11-05-2023
W013,Bangalore,P003,115060,114615,11-05-2023
W014,Hyderabad,P003,103854,103346,11-05-2023
W015,Chennai,P003,45325,43403,11-05-2023
W013,Bangalore,P004,122436,121516,11-05-2023
W014,Hyderabad,P004,101709,100766,11-05-2023
W015,Chennai,P004,44952,43037,11-05-2023
W013,Bangalore,P005,121533,120319,11-05-2023
W014,Hyderabad,P005,101289,98706,11-05-2023
W015,Chennai,P005,43272,42610,11-05-2023
W013,Bangalore,P006,119795,118848,11-05-2023
W014,Hyderabad,P006,99723,98962,11-05-2023
W015,Chennai,P006,37102,35519,11-05-2023
W013,Bangalore,P001,123701,121747,12-05-2023
W014,Hyderabad,P001,96528,95343,12-05-2023
W015,Chennai,P001,38020,36258,12-05-2023
W013,Bangalore,P002,127055,125928,12-05-2023
W014,Hyderabad,P002,101990,101233,12-05-2023
W015,Chennai,P002,41181,40001,12-05-2023
W013,Bangalore,P003,116027,115287,12-05-2023
W014,Hyderabad,P003,104758,104056,12-05-2023
W015,Chennai,P003,44814,43186,12-05-2023
W013,Bangalore,P004,122954,122166,12-05-2023
W014,Hyderabad,P004,102203,101176,12-05-2023
W015,Chennai,P004,44474,43059,12-05-2023
W013,Bangalore,P005,121862,121634,12-05-2023
W014,Hyderabad,P005,100248,99566,12-05-2023
W015,Chennai,P005,44152,43408,12-05-2023
W013,Bangalore,P006,120070,119548,12-05-2023
W014,Hyderabad,P006,100184,99675,12-05-2023
W015,Chennai,P006,36741,35708,12-05-2023
W013,Bangalore,P001,122790,122790,13-05-2023
W014,Hyderabad,P001,96386,95194,13-05-2023
W015,Chennai,P001,37300,36043,13-05-2023
W013,Bangalore,P002,127113,126590,13-05-2023
W014,Hyderabad,P002,102417,102201,13-05-2023
W015,Chennai,P002,41185,39373,13-05-2023
W013,Bangalore,P003,116549,115519,13-05-2023
W014,Hyderabad,P003,105317,104330,13-05-2023
W015,Chennai,P003,44447,43181,13-05-2023
W013,Bangalore,P004,123665,123117,13-05-2023
W014,Hyderabad,P004,102675,101027,13-05-2023
W015,Chennai,P004,44557,42483,13-05-2023
W013,Bangalore,P005,122637,122111,13-05-2023
W014,Hyderabad,P005,100569,100307,13-05-2023
W015,Chennai,P005,44410,43670,13-05-2023
W013,Bangalore,P006,120666,120414,13-05-2023
W014,Hyderabad,P006,100793,99769,13-05-2023
W015,Chennai,P006,36826,35143,13-05-2023
W013,Bangalore,P001,124141,123448,14-05-2023
W014,Hyderabad,P001,96544,96259,14-05-2023
W015,Chennai,P001,37393,35833,14-05-2023
W013,Bangalore,P002,127899,126940,14-05-2023
W014,Hyderabad,P002,103510,102778,14-05-2023
W015,Chennai,P002,40681,38477,14-05-2023
W013,Bangalore,P003,117132,116460,14-05-2023
W014,Hyderabad,P003,105943,104747,14-05-2023
W015,Chennai,P003,44793,43408,14-05-2023
W013,Bangalore,P004,124360,123683,14-05-2023
W014,Hyderabad,P004,102269,101716,14-05-2023
W015,Chennai,P004,43725,41427,14-05-2023
W013,Bangalore,P005,123689,123689,14-05-2023
W014,Hyderabad,P005,101884,100257,14-05-2023
W015,Chennai,P005,45247,43703,14-05-2023
W013,Bangalore,P006,121870,120768,14-05-2023
W014,Hyderabad,P006,101225,100053,14-05-2023
W015,Chennai,P006,36599,35140,14-05-2023
W013,Bangalore,P001,124972,123478,15-05-2023
W014,Hyderabad,P001,97783,96067,15-05-2023
W015,Chennai,P001,37356,35029,15-05-2023
W013,Bangalore,P002,128560,127076,15-05-2023
W014,Hyderabad,P002,104397,103946,15-05-2023
W015,Chennai,P002,40096,38996,15-05-2023
W013,Bangalore,P003,117584,116402,15-05-2023
W014,Hyderabad,P003,105871,105613,15-05-2023
W015,Chennai,P003,44531,43805,15-05-2023
W013,Bangalore,P004,125089,124076,15-05-2023
W014,Hyderabad,P004,103122,101657,15-05-2023
W015,Chennai,P004,42833,41122,15-05-2023
W013,Bangalore,P005,125098,123813,15-05-2023
W014,Hyderabad,P005,101666,100405,15-05-2023
W015,Chennai,P005,45111,43543,15-05-2023
W013,Bangalore,P006,122253,121175,15-05-2023
W014,Hyderabad,P006,101538,100469,15-05-2023
W015,Chennai,P006,36624,35153,15-05-2023
W013,Bangalore,P001,124870,124036,16-05-2023
W014,Hyderabad,P001,97459,96311,16-05-2023
W015,Chennai,P001,36420,34216,16-05-2023
W013,Bangalore,P002,128623,127683,16-05-2023
W014,Hyderabad,P002,105492,105254,16-05-2023
W015,Chennai,P002,40542,38493,16-05-2023
W013,Bangalore,P003,117991,116793,16-05-2023
W014,Hyderabad,P003,107202,106394,16-05-2023
W015,Chennai,P003,45393,43875,16-05-2023
W013,Bangalore,P004,125420,124664,16-05-2023
W014,Hyderabad,P004,103001,101818,16-05-2023
W015,Chennai,P004,42465,40170,16-05-2023
W013,Bangalore,P005,124991,124780,16-05-2023
W014,Hyderabad,P005,101583,100400,16-05-2023
W015,Chennai,P005,44721,42485,16-05-2023
W013,Bangalore,P006,122574,121785,16-05-2023
W014,Hyderabad,P006,101868,101359,16-05-2023
W015,Chennai,P006,36551,34592,16-05-2023
W013,Bangalore,P001,125276,125021,17-05-2023
W014,Hyderabad,P001,97551,96468,17-05-2023
W015,Chennai,P001,35455,34163,17-05-2023
W013,Bangalore,P002,129257,128455,17-05-2023
W014,Hyderabad,P002,106828,105959,17-05-2023
W015,Chennai,P002,40066,39632,17-05-2023
W013,Bangalore,P003,118322,118322,17-05-2023
W014,Hyderabad,P003,107922,107180,17-05-2023
W015,Chennai,P003,45403,43960,17-05-2023
W013,Bangalore,P004,125755,124801,17-05-2023
W014,Hyderabad,P004,102908,101574,17-05-2023
W015,Chennai,P004,41260,38379,17-05-2023
W013,Bangalore,P005,126104,125642,17-05-2023
W014,Hyderabad,P005,101723,100041,17-05-2023
W015,Chennai,P005,43808,43272,17-05-2023
W013,Bangalore,P006,123228,122226,17-05-2023
W014,Hyderabad,P006,102802,101649,17-05-2023
W015,Chennai,P006,36035,35551,17-05-2023
W013,Bangalore,P001,126048,125826,18-05-2023
W014,Hyderabad,P001,97494,97066,18-05-2023
W015,Chennai,P001,35189,33590,18-05-2023
W013,Bangalore,P002,129876,129616,18-05-2023
W014,Hyderabad,P002,107380,106576,18-05-2023
W015,Chennai,P002,41052,39144,18-05-2023
W013,Chennai,P003,119356,119156,18-05-2023
W014,Chennai,P003,108213,108213,18-05-2023
W015,Chennai,P003,44993,43791,18-05-2023
W013,Chennai,P004,126375,125795,18-05-2023
W014,Chennai,P004,103147,102370,18-05-2023
W015,Chennai,P004,39952,37957,18-05-2023
W013,Bangalore,P005,126892,126436,18-05-2023
W014,Hyderabad,P005,101291,100738,18-05-2023
W015,Chennai,P005,44522,42441,18-05-2023
W013,Bangalore,P006,123339,122819,18-05-2023
