Order_ID,Product_ID,Customer_ID,Quantity_Ordered,Order_Date,Warehouse_ID,Total_Cost,Total_COGs
O143498,P002,C1398,258,09-06-2024,W002,129000,90300
O143499,P005,C1395,223,09-06-2024,W013,278750,214637.5
O143500,P002,C0570,261,09-06-2024,W014,130500,91350
O143501,P003,C1318,249,09-06-2024,W013,124500,74700
O143502,P006,C0384,265,09-06-2024,W012,331250,251750
O143503,P001,C0294,282,09-06-2024,W002,141000,107160
O143504,P003,C1883,254,09-06-2024,W003,127000,76200
O143505,P003,C0314,260,09-06-2024,W008,130000,78000
O143506,P002,C1071,218,09-06-2024,W010,109000,76300
O143507,P005,C1958,270,09-06-2024,W003,337500,259875
O143508,P001,C1686,289,09-06-2024,W015,144500,109820
O143509,P005,C0746,292,09-06-2024,W015,365000,281050
O143510,P004,C0053,260,09-06-2024,W013,390000,312000
O143511,P005,C1853,262,09-06-2024,W007,327500,252175
O143512,P004,C0733,295,09-06-2024,W015,442500,354000
O143513,P002,C0004,262,09-06-2024,W012,131000,91700
O143514,P005,C0094,239,09-06-2024,W013,298750,230037.5
O143515,P004,C0174,271,09-06-2024,W006,406500,325200
O143516,P001,C0993,252,09-06-2024,W009,126000,95760
O143517,P001,C1024,213,09-06-2024,W014,106500,80940
O143518,P002,C1026,294,09-06-2024,W012,147000,102900
O143519,P003,C1526,251,09-06-2024,W012,125500,75300
O143520,P001,C1089,243,09-06-2024,W002,121500,92340
O143521,P002,C1251,219,09-06-2024,W002,109500,76650
O143522,P006,C0867,270,09-06-2024,W002,337500,256500
O143523,P002,C1928,252,09-06-2024,W013,126000,88200
O143524,P002,C0305,261,09-06-2024,W015,130500,91350
O143525,P003,C1531,290,09-06-2024,W013,145000,87000
O143526,P001,C0359,223,09-06-2024,W012,111500,84740
O143527,P005,C0036,245,09-06-2024,W014,306250,235812.5
O143528,P002,C1860,212,09-06-2024,W003,106000,74200
O143529,P003,C1836,280,09-06-2024,W012,140000,84000
O143530,P001,C1509,248,09-06-2024,W002,124000,94240
O143531,P001,C0614,221,09-06-2024,W014,110500,83980
O143532,P005,C0543,214,09-06-2024,W014,267500,205975
O143533,P002,C0161,300,09-06-2024,W006,150000,105000
O143534,P003,C0964,295,09-06-2024,W002,147500,88500
O143535,P004,C0678,208,09-06-2024,W006,312000,249600
O143536,P004,C1498,299,09-06-2024,W010,448500,358800
O143537,P006,C0517,265,09-06-2024,W014,331250,251750
O143538,P001,C1038,239,09-06-2024,W002,119500,90820
O143539,P006,C1244,288,09-06-2024,W006,360000,273600
O143540,P004,C0277,267,09-06-2024,W001,400500,320400
O143541,P001,C0314,259,09-06-2024,W008,129500,98420
O143542,P005,C1712,213,09-06-2024,W002,266250,205012.5
O143543,P001,C0220,278,09-06-2024,W004,139000,105640
O143544,P006,C1692,259,09-06-2024,W003,323750,246050
O143545,P006,C1708,282,09-06-2024,W005,352500,267900
O143546,P003,C1103,270,09-06-2024,W003,135000,81000
O143547,P006,C0191,297,09-06-2024,W004,371250,282150
O143548,P001,C1590,214,09-06-2024,W004,107000,81320
O143549,P004,C0264,272,09-06-2024,W015,408000,326400
O143550,P002,C0018,245,09-06-2024,W013,122500,85750
O143551,P004,C1686,225,09-06-2024,W015,337500,270000
O143552,P005,C1520,299,09-06-2024,W006,373750,287787.5
O143553,P005,C0339,277,09-06-2024,W004,346250,266612.5
O143554,P003,C0733,263,09-06-2024,W015,131500,78900
O143555,P001,C0116,218,09-06-2024,W013,109000,82840
O143556,P006,C0775,231,09-06-2024,W003,288750,219450
O143557,P005,C1606,252,09-06-2024,W005,315000,242550
O143558,P005,C1782,291,09-06-2024,W005,363750,280087.5
O143559,P005,C1926,235,09-06-2024,W015,293750,226187.5
O143560,P005,C1758,213,09-06-2024,W009,266250,205012.5
O143561,P006,C1264,220,09-06-2024,W010,275000,209000
O143562,P006,C0921,274,09-06-2024,W004,342500,260300
O143563,P005,C0309,218,09-06-2024,W003,272500,209825
O143564,P001,C1471,229,09-06-2024,W005,114500,87020
O143565,P001,C0073,280,09-06-2024,W010,140000,106400
O143566,P006,C1809,281,09-06-2024,W015,351250,266950
O143567,P004,C1768,221,09-06-2024,W002,331500,265200
O143568,P001,C1928,241,09-06-2024,W013,120500,91580
O143569,P004,C1769,241,09-06-2024,W010,361500,289200
O143570,P002,C0659,268,09-06-2024,W005,134000,93800
O143571,P006,C0474,258,09-06-2024,W007,322500,245100
O143572,P001,C0920,273,09-06-2024,W015,136500,103740
O143573,P002,C0875,291,09-06-2024,W002,145500,101850
O143574,P004,C1596,286,09-06-2024,W004,429000,343200
O143575,P001,C1839,216,09-06-2024,W004,108000,82080
O143576,P005,C0569,287,09-06-2024,W004,358750,276237.5
O143577,P002,C0590,222,09-06-2024,W015,111000,77700
O143578,P003,C1503,228,09-06-2024,W006,114000,68400
O143579,P001,C1076,227,09-06-2024,W002,113500,86260
O143580,P003,C1025,297,09-06-2024,W004,148500,89100
O143581,P005,C0218,285,09-06-2024,W013,356250,274312.5
O143582,P002,C0102,295,09-06-2024,W015,147500,103250
O143583,P003,C0592,203,09-06-2024,W015,101500,60900
O143584,P001,C0026,219,09-06-2024,W015,109500,83220
O143585,P004,C0445,300,09-06-2024,W015,450000,360000
O143586,P001,C1718,252,09-06-2024,W013,126000,95760
O143587,P001,C1749,294,09-06-2024,W005,147000,111720
O143588,P005,C1088,200,09-06-2024,W009,250000,192500
O143589,P003,C0588,281,09-06-2024,W003,140500,84300
O143590,P004,C0674,254,09-06-2024,W013,381000,304800
O143591,P004,C0651,279,09-06-2024,W006,418500,334800
O143592,P002,C0706,252,09-06-2024,W010,126000,88200
O143593,P001,C0240,243,09-06-2024,W003,121500,92340
O143594,P004,C0175,253,09-06-2024,W003,379500,303600
O143595,P001,C1760,297,09-06-2024,W012,148500,112860
O143596,P004,C1946,264,09-06-2024,W015,396000,316800
O143597,P002,C0645,221,09-06-2024,W002,110500,77350
O143598,P005,C0346,251,09-06-2024,W002,313750,241587.5
O143599,P005,C0743,298,10-06-2024,W006,372500,286825
O143600,P005,C0837,263,10-06-2024,W002,328750,253137.5
O143601,P004,C0749,228,10-06-2024,W015,342000,273600
O143602,P006,C0100,248,10-06-2024,W005,310000,235600
O143603,P001,C0684,295,10-06-2024,W015,147500,112100
O143604,P005,C0666,233,10-06-2024,W013,291250,224262.5
O143605,P004,C0066,204,10-06-2024,W010,306000,244800
O143606,P001,C0564,218,10-06-2024,W002,109000,82840
O143607,P001,C0565,235,10-06-2024,W004,117500,89300
O143608,P001,C0274,294,10-06-2024,W003,147000,111720
O143609,P001,C0419,234,10-06-2024,W004,117000,88920
O143610,P003,C0471,205,10-06-2024,W012,102500,61500
O143611,P005,C0407,218,10-06-2024,W014,272500,209825
O143612,P004,C1432,278,10-06-2024,W002,417000,333600
O143613,P001,C0333,220,10-06-2024,W015,110000,83600
O143614,P002,C1861,263,10-06-2024,W002,131500,92050
O143615,P001,C0753,276,10-06-2024,W015,138000,104880
O143616,P005,C1142,206,10-06-2024,W003,257500,198275
O143617,P003,C0807,254,10-06-2024,W015,127000,76200
O143618,P005,C1913,245,10-06-2024,W015,306250,235812.5
O143619,P004,C1664,201,10-06-2024,W015,301500,241200
O143620,P005,C1621,204,10-06-2024,W014,255000,196350
O143621,P001,C1980,245,10-06-2024,W002,122500,93100
O143622,P005,C0268,290,10-06-2024,W014,362500,279125
O143623,P002,C0495,261,10-06-2024,W003,130500,91350
O143624,P006,C0125,206,10-06-2024,W004,257500,195700
O143625,P001,C0337,202,10-06-2024,W011,101000,76760
O143626,P004,C1343,273,10-06-2024,W006,409500,327600
O143627,P005,C1958,217,10-06-2024,W003,271250,208862.5
O143628,P005,C1021,234,10-06-2024,W005,292500,225225
O143629,P002,C0853,236,10-06-2024,W013,118000,82600
O143630,P001,C1968,229,10-06-2024,W015,114500,87020
O143631,P002,C0666,202,10-06-2024,W013,101000,70700
O143632,P002,C0396,253,10-06-2024,W013,126500,88550
O143633,P005,C0782,259,10-06-2024,W010,323750,249287.5
O143634,P003,C1504,292,10-06-2024,W004,146000,87600
O143635,P006,C1018,258,10-06-2024,W010,322500,245100
O143636,P001,C1891,229,10-06-2024,W004,114500,87020
O143637,P003,C0564,258,10-06-2024,W002,129000,77400
O143638,P001,C1567,298,10-06-2024,W015,149000,113240
O143639,P002,C0779,284,10-06-2024,W010,142000,99400
O143640,P002,C0983,288,10-06-2024,W008,144000,100800
O143641,P003,C0756,290,10-06-2024,W009,145000,87000
O143642,P005,C0207,255,10-06-2024,W008,318750,245437.5
O143643,P002,C1958,249,10-06-2024,W003,124500,87150
O143644,P002,C1511,262,10-06-2024,W004,131000,91700
O143645,P002,C0706,294,10-06-2024,W010,147000,102900
O143646,P002,C1715,214,10-06-2024,W012,107000,74900
O143647,P005,C0611,286,10-06-2024,W012,357500,275275
O143648,P005,C1697,223,10-06-2024,W015,278750,214637.5
O143649,P006,C1559,204,10-06-2024,W003,255000,193800
O143650,P006,C0694,229,10-06-2024,W004,286250,217550
O143651,P002,C0667,200,10-06-2024,W014,100000,70000
O143652,P004,C0013,297,10-06-2024,W001,445500,356400
O143653,P006,C1757,291,10-06-2024,W005,363750,276450
O143654,P005,C0022,274,10-06-2024,W005,342500,263725
O143655,P002,C0085,263,10-06-2024,W009,131500,92050
O143656,P003,C1892,264,10-06-2024,W012,132000,79200
O143657,P001,C0730,205,10-06-2024,W001,102500,77900
O143658,P001,C0008,272,10-06-2024,W004,136000,103360
O143659,P005,C0783,207,10-06-2024,W004,258750,199237.5
O143660,P006,C0869,223,10-06-2024,W015,278750,211850
O143661,P005,C0077,284,10-06-2024,W004,355000,273350
O143662,P003,C1159,300,10-06-2024,W001,150000,90000
O143663,P006,C1966,279,10-06-2024,W015,348750,265050
O143664,P003,C1008,232,10-06-2024,W012,116000,69600
O143665,P004,C0104,252,10-06-2024,W001,378000,302400
O143666,P003,C0926,279,10-06-2024,W006,139500,83700
O143667,P002,C1044,222,10-06-2024,W012,111000,77700
O143668,P003,C0685,207,10-06-2024,W015,103500,62100
O143669,P003,C1069,224,10-06-2024,W004,112000,67200
O143670,P004,C1517,247,10-06-2024,W006,370500,296400
O143671,P002,C1890,293,10-06-2024,W004,146500,102550
O143672,P004,C1486,285,10-06-2024,W010,427500,342000
O143673,P006,C0100,216,10-06-2024,W005,270000,205200
O143674,P001,C0238,218,10-06-2024,W010,109000,82840
O143675,P002,C1104,264,10-06-2024,W003,132000,92400
O143676,P004,C0612,200,10-06-2024,W004,300000,240000
O143677,P004,C1552,296,10-06-2024,W003,444000,355200
O143678,P004,C1433,231,10-06-2024,W015,346500,277200
O143679,P006,C0544,296,10-06-2024,W009,370000,281200
O143680,P001,C0196,249,10-06-2024,W009,124500,94620
O143681,P001,C1558,200,10-06-2024,W005,100000,76000
O143682,P006,C1144,295,10-06-2024,W010,368750,280250
O143683,P006,C1723,293,10-06-2024,W015,366250,278350
O143684,P003,C0764,238,10-06-2024,W010,119000,71400
O143685,P003,C1643,200,10-06-2024,W010,100000,60000
O143686,P004,C0782,300,10-06-2024,W010,450000,360000
O143687,P006,C0939,287,10-06-2024,W012,358750,272650
O143688,P003,C0151,287,10-06-2024,W012,143500,86100
O143689,P005,C1515,300,10-06-2024,W002,375000,288750
O143690,P005,C0211,205,10-06-2024,W012,256250,197312.5
O143691,P003,C1379,259,10-06-2024,W005,129500,77700
O143692,P005,C0394,248,10-06-2024,W005,310000,238700
O143693,P006,C0875,218,10-06-2024,W002,272500,207100
O143694,P002,C1289,253,10-06-2024,W006,126500,88550
O143695,P003,C1312,272,10-06-2024,W001,136000,81600
O143696,P001,C1432,260,10-06-2024,W002,130000,98800
O143697,P006,C1296,232,10-06-2024,W005,290000,220400
O143698,P002,C1078,217,10-06-2024,W010,108500,75950
O143699,P002,C1435,231,10-06-2024,W013,115500,80850
O143700,P001,C1036,290,10-06-2024,W010,145000,110200
O143701,P004,C1054,205,10-06-2024,W004,307500,246000
O143702,P003,C0132,255,10-06-2024,W006,127500,76500
O143703,P003,C1625,286,10-06-2024,W004,143000,85800
O143704,P004,C1731,220,10-06-2024,W006,330000,264000
O143705,P003,C0524,248,10-06-2024,W007,124000,74400
O143706,P001,C0199,259,10-06-2024,W004,129500,98420
O143707,P002,C1172,208,10-06-2024,W005,104000,72800
O143708,P002,C0424,263,10-06-2024,W014,131500,92050
O143709,P003,C1605,204,10-06-2024,W003,102000,61200
O143710,P001,C0736,225,10-06-2024,W007,112500,85500
O143711,P004,C0203,283,10-06-2024,W005,424500,339600
O143712,P005,C1446,276,10-06-2024,W014,345000,265650
O143713,P003,C0994,246,10-06-2024,W014,123000,73800
O143714,P006,C0236,255,10-06-2024,W001,318750,242250
O143715,P001,C0043,207,10-06-2024,W004,103500,78660
O143716,P005,C0778,247,10-06-2024,W003,308750,237737.5
O143717,P006,C0122,212,10-06-2024,W015,265000,201400
O143718,P002,C0020,271,10-06-2024,W010,135500,94850
O143719,P002,C1814,200,10-06-2024,W009,100000,70000
O143720,P001,C1633,213,10-06-2024,W007,106500,80940
O143721,P006,C1831,293,10-06-2024,W005,366250,278350
O143722,P003,C1036,277,10-06-2024,W010,138500,83100
O143723,P001,C0569,243,10-06-2024,W004,121500,92340
O143724,P006,C1909,273,10-06-2024,W004,341250,259350
O143725,P001,C1319,248,10-06-2024,W010,124000,94240
O143726,P001,C1631,266,10-06-2024,W007,133000,101080
O143727,P006,C1196,236,10-06-2024,W010,295000,224200
O143728,P006,C1974,245,10-06-2024,W004,306250,232750
O143729,P006,C1373,205,10-06-2024,W003,256250,194750
O143730,P003,C0800,203,10-06-2024,W010,101500,60900
O143731,P005,C1172,273,10-06-2024,W005,341250,262762.5
O143732,P003,C0345,233,10-06-2024,W010,116500,69900
O143733,P004,C1085,240,10-06-2024,W012,360000,288000
O143734,P001,C0319,235,10-06-2024,W004,117500,89300
O143735,P006,C0415,223,10-06-2024,W010,278750,211850
O143736,P005,C0216,269,10-06-2024,W003,336250,258912.5
O143737,P002,C1437,288,10-06-2024,W005,144000,100800
O143738,P001,C0524,249,10-06-2024,W007,124500,94620
O143739,P003,C1176,204,10-06-2024,W015,102000,61200
O143740,P006,C1958,297,10-06-2024,W003,371250,282150
O143741,P006,C1918,266,10-06-2024,W010,332500,252700
O143742,P005,C0951,219,10-06-2024,W006,273750,210787.5
O143743,P003,C1800,257,10-06-2024,W011,128500,77100
O143744,P005,C1255,206,10-06-2024,W015,257500,198275
O143745,P001,C1727,269,10-06-2024,W002,134500,102220
O143746,P003,C0964,255,10-06-2024,W002,127500,76500
O143747,P001,C0865,215,10-06-2024,W003,107500,81700
O143748,P004,C1418,247,10-06-2024,W005,370500,296400
O143749,P006,C1493,298,10-06-2024,W014,372500,283100
O143750,P005,C0162,268,10-06-2024,W004,335000,257950
O143751,P001,C1463,273,10-06-2024,W002,136500,103740
O143752,P001,C1582,281,10-06-2024,W006,140500,106780
O143753,P002,C0325,248,10-06-2024,W011,124000,86800
O143754,P004,C1738,223,10-06-2024,W012,334500,267600
O143755,P005,C1114,285,10-06-2024,W008,356250,274312.5
O143756,P006,C0092,300,10-06-2024,W010,375000,285000
O143757,P005,C0025,299,10-06-2024,W012,373750,287787.5
O143758,P004,C1410,259,10-06-2024,W007,388500,310800
O143759,P003,C1402,217,10-06-2024,W010,108500,65100
O143760,P005,C1144,279,10-06-2024,W010,348750,268537.5
O143761,P003,C1373,236,10-06-2024,W003,118000,70800
O143762,P005,C0854,240,10-06-2024,W001,300000,231000
O143763,P005,C1042,234,10-06-2024,W008,292500,225225
O143764,P002,C0725,222,10-06-2024,W003,111000,77700
O143765,P006,C1834,207,10-06-2024,W008,258750,196650
O143766,P002,C0602,260,10-06-2024,W012,130000,91000
O143767,P005,C1886,243,10-06-2024,W002,303750,233887.5
O143768,P003,C0158,202,10-06-2024,W015,101000,60600
O143769,P002,C0558,201,10-06-2024,W014,100500,70350
O143770,P004,C1682,260,10-06-2024,W015,390000,312000
O143771,P002,C1225,205,10-06-2024,W004,102500,71750
O143772,P002,C0604,273,10-06-2024,W004,136500,95550
O143773,P003,C0959,293,10-06-2024,W007,146500,87900
O143774,P006,C1609,234,10-06-2024,W005,292500,222300
O143775,P001,C0172,234,10-06-2024,W010,117000,88920
O143776,P004,C1063,278,10-06-2024,W008,417000,333600
O143777,P002,C1093,281,10-06-2024,W004,140500,98350
O143778,P005,C0798,284,10-06-2024,W015,355000,273350
O143779,P002,C0401,265,10-06-2024,W013,132500,92750
O143780,P001,C0607,222,10-06-2024,W004,111000,84360
O143781,P004,C0809,262,10-06-2024,W002,393000,314400
O143782,P001,C0395,226,10-06-2024,W010,113000,85880
O143783,P004,C1444,206,10-06-2024,W010,309000,247200
O143784,P004,C1356,253,10-06-2024,W004,379500,303600
O143785,P004,C1653,284,10-06-2024,W002,426000,340800
O143786,P001,C1067,246,10-06-2024,W004,123000,93480
O143787,P004,C0583,269,10-06-2024,W007,403500,322800
O143788,P005,C0556,284,10-06-2024,W014,355000,273350
O143789,P006,C0682,298,10-06-2024,W007,372500,283100
O143790,P004,C0291,263,10-06-2024,W010,394500,315600
O143791,P003,C0088,201,10-06-2024,W015,100500,60300
O143792,P001,C1606,238,10-06-2024,W005,119000,90440
O143793,P003,C1469,269,10-06-2024,W013,134500,80700
O143794,P003,C1618,261,10-06-2024,W005,130500,78300
O143795,P002,C1574,286,10-06-2024,W013,143000,100100
O143796,P002,C0826,226,10-06-2024,W010,113000,79100
O143797,P001,C0746,264,10-06-2024,W015,132000,100320
O143798,P001,C0322,247,10-06-2024,W009,123500,93860
O143799,P005,C1373,210,10-06-2024,W003,262500,202125
O143800,P001,C1752,243,10-06-2024,W013,121500,92340
O143801,P003,C1111,224,10-06-2024,W004,112000,67200
O143802,P001,C1862,296,10-06-2024,W010,148000,112480
O143803,P001,C0731,232,10-06-2024,W011,116000,88160
O143804,P002,C1181,217,10-06-2024,W014,108500,75950
O143805,P002,C1563,276,10-06-2024,W013,138000,96600
O143806,P001,C0228,207,10-06-2024,W004,103500,78660
O143807,P001,C0615,277,10-06-2024,W013,138500,105260
O143808,P002,C0106,255,10-06-2024,W006,127500,89250
O143809,P002,C0461,220,10-06-2024,W012,110000,77000
O143810,P002,C1757,210,10-06-2024,W005,105000,73500
O143811,P002,C0925,272,10-06-2024,W015,136000,95200
O143812,P001,C0214,297,10-06-2024,W002,148500,112860
O143813,P001,C1191,240,10-06-2024,W004,120000,91200
O143814,P003,C0009,234,10-06-2024,W002,117000,70200
O143815,P003,C1392,300,10-06-2024,W012,150000,90000
O143816,P003,C0768,265,10-06-2024,W004,132500,79500
O143817,P002,C1541,297,10-06-2024,W014,148500,103950
O143818,P002,C0188,277,10-06-2024,W004,138500,96950
O143819,P006,C0249,255,10-06-2024,W008,318750,242250
O143820,P001,C1328,247,10-06-2024,W005,123500,93860
O143821,P001,C1134,249,10-06-2024,W015,124500,94620
O143822,P002,C0225,279,10-06-2024,W008,139500,97650
O143823,P004,C1356,235,10-06-2024,W004,352500,282000
O143824,P005,C0385,255,10-06-2024,W005,318750,245437.5
O143825,P005,C1150,293,10-06-2024,W005,366250,282012.5
O143826,P006,C0091,295,10-06-2024,W006,368750,280250
O143827,P006,C0814,237,10-06-2024,W010,296250,225150
O143828,P005,C0849,230,10-06-2024,W014,287500,221375
O143829,P003,C0069,243,10-06-2024,W002,121500,72900
O143830,P005,C0670,212,10-06-2024,W005,265000,204050
O143831,P001,C1747,205,10-06-2024,W002,102500,77900
O143832,P002,C0958,269,10-06-2024,W014,134500,94150
O143833,P002,C1551,277,10-06-2024,W002,138500,96950
O143834,P001,C0560,262,10-06-2024,W008,131000,99560
O143835,P003,C1581,292,10-06-2024,W015,146000,87600
O143836,P006,C1199,235,10-06-2024,W015,293750,223250
O143837,P004,C0040,207,10-06-2024,W014,310500,248400
O143838,P004,C1481,269,10-06-2024,W011,403500,322800
O143839,P003,C0695,261,10-06-2024,W004,130500,78300
O143840,P003,C1015,213,10-06-2024,W010,106500,63900
O143841,P003,C1616,288,10-06-2024,W010,144000,86400
O143842,P004,C0124,273,10-06-2024,W014,409500,327600
O143843,P003,C1130,214,10-06-2024,W005,107000,64200
O143844,P002,C1210,278,10-06-2024,W013,139000,97300
O143845,P005,C0877,246,10-06-2024,W015,307500,236775
O143846,P002,C0536,289,10-06-2024,W014,144500,101150
O143847,P002,C1655,240,10-06-2024,W004,120000,84000
O143848,P005,C1577,278,10-06-2024,W012,347500,267575
O143849,P003,C1014,211,10-06-2024,W004,105500,63300
O143850,P002,C1840,266,10-06-2024,W014,133000,93100
O143851,P003,C0249,278,10-06-2024,W008,139000,83400
O143852,P004,C0287,217,10-06-2024,W006,325500,260400
O143853,P006,C0178,231,10-06-2024,W004,288750,219450
O143854,P003,C1231,254,10-06-2024,W003,127000,76200
O143855,P001,C0938,275,10-06-2024,W010,137500,104500
O143856,P004,C1485,279,10-06-2024,W010,418500,334800
O143857,P005,C1885,229,10-06-2024,W013,286250,220412.5
O143858,P004,C0157,209,10-06-2024,W005,313500,250800
